WID	ATCCODE	Name	Synonym	Brand
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortifan
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortifoam
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortiment
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortisol
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortisol alcohol
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortisolonum
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortisporin
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortisporin Otico
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortispray
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortolotion
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortonema
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortoxide
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cortril
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cremesone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cremicort-H
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Cutisol
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Delacort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Derm-Aid
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dermacort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dermaspray
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dermil
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dermocortal
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dermolate
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dioderm
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dome-cort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Domolene-HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Dricort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Drotic
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	EF corlin
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Efcorbin
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Efcortelan
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Efcortelin
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Eldecort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Eldercort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Epicort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Epiderm H
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Esiderm H
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Evacort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Ficortril
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Fiocortril
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Flexicort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Foille Insetti
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Genacort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Glycort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Gyno-Cortisone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	H-Cort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Heb Cort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Heb-Cort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hemsol-HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hi-cor
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hidalone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hidro-Colisona
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hycort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hycortol
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hycortole
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydracort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydrasson
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydro-adreson
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydro-colisona
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydrocortal
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydrocortistab
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydrocortisyl
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydrocortone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hydroskin
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hytisone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hytone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Hytone lotion
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Incortin-H
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Incortin-hydrogen
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Kendall's compound F
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Komed HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Kyypakkaus
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Lacticare HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Lacticare-HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Lactisona
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Locoid
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Locoid Lipocream
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Lubricort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Maintasone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Medicort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Meusicort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Micort-hc
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Mildison
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Milliderm
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Neosporin-H Ear
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Nogenic HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Nutracort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Nystaform-HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Optef
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Orabase HCA
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Otobiotic
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Otocort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Otosone-F
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Pandel
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Pediotic Suspension
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Penecort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Permicort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Polcort H
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Preparation H Hydrocortisone Cream
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Prepcort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Prevex HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Proctocort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Proctofoam
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Protocort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Rectoid
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Reichstein's Substance M
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Remederm HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Sanatison
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Scalpicin Capilar
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Schericur
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Scheroson F
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Sigmacort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Signef
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Stie-cort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Stiefcorcil
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Synacort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Systral Hydrocort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Tarcortin
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Tetrahydro E
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Tetrahydrocompound E
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Texacort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Texacort lotion 25
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Thyrotropic-releasing factor
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Timocort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Transderma H
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Traumaide
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Uniderm
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Urocortisone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	VoSol HC
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Vytone
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Westcort
1103488	S01BA02	Hydrocortisone	Hydroxycortisone	Zenoxone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Acticort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Aeroseb HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Aeroseb-HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Ala-cort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Ala-Scalp
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Alacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Algicirtis
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Alphaderm
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Amberin
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Anflam
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Anusol HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Aquacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Aquanil HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Balneol-hc
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Barseb HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Basan-Corti
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Beta-hc
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	CaldeCORT Spray
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cetacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Clear aid
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cleiton
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cobadex
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Colocort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Compound F
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cort-Dome
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortaid
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortanal
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortef
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortef Acetate
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortenema
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortesal
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Corticreme
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortifan
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortifoam
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortiment
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortisol
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortisol alcohol
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortisolonum
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortisporin
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortisporin Otico
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortispray
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortolotion
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortonema
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortoxide
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cortril
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cremesone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cremicort-H
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Cutisol
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Delacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Derm-Aid
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dermacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dermaspray
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dermil
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dermocortal
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dermolate
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dioderm
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dome-cort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Domolene-HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Dricort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Drotic
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	EF corlin
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Efcorbin
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Efcortelan
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Efcortelin
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Eldecort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Eldercort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Epicort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Epiderm H
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Esiderm H
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Evacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Ficortril
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Fiocortril
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Flexicort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Foille Insetti
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Genacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Glycort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Gyno-Cortisone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	H-Cort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Heb Cort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Heb-Cort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hemsol-HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hi-cor
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hidalone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hidro-Colisona
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hycort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hycortol
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hycortole
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydracort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydrasson
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydro-adreson
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydro-colisona
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydrocortal
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydrocortistab
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydrocortisyl
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydrocortone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hydroskin
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hytisone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hytone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Hytone lotion
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Incortin-H
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Incortin-hydrogen
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Kendall's compound F
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Komed HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Kyypakkaus
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Lacticare HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Lacticare-HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Lactisona
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Locoid
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Locoid Lipocream
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Lubricort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Maintasone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Medicort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Meusicort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Micort-hc
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Mildison
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Milliderm
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Neosporin-H Ear
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Nogenic HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Nutracort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Nystaform-HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Optef
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Orabase HCA
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Otobiotic
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Otocort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Otosone-F
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Pandel
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Pediotic Suspension
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Penecort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Permicort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Polcort H
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Preparation H Hydrocortisone Cream
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Prepcort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Prevex HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Proctocort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Proctofoam
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Protocort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Rectoid
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Reichstein's Substance M
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Remederm HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Sanatison
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Scalpicin Capilar
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Schericur
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Scheroson F
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Sigmacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Signef
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Stie-cort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Stiefcorcil
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Synacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Systral Hydrocort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Tarcortin
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Tetrahydro E
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Tetrahydrocompound E
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Texacort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Texacort lotion 25
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Thyrotropic-releasing factor
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Timocort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Transderma H
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Traumaide
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Uniderm
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Urocortisone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	VoSol HC
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Vytone
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Westcort
1103488	S01BA02	Hydrocortisone	Idrocortisone [DCIT]	Zenoxone
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Acticort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Aeroseb HC
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Aeroseb-HC
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Ala-cort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Ala-Scalp
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Alacort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Algicirtis
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Alphaderm
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Amberin
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Anflam
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Anusol HC
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Aquacort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Aquanil HC
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Balneol-hc
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Barseb HC
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Basan-Corti
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Beta-hc
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	CaldeCORT Spray
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cetacort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Clear aid
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cleiton
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cobadex
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Colocort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Compound F
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cort-Dome
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortaid
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortanal
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortef
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortef Acetate
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortenema
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortesal
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Corticreme
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortifan
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortifoam
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortiment
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortisol
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortisol alcohol
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortisolonum
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortisporin
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortisporin Otico
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortispray
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortolotion
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortonema
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortoxide
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cortril
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cremesone
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cremicort-H
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Cutisol
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Delacort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Derm-Aid
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dermacort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dermaspray
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dermil
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dermocortal
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dermolate
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dioderm
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dome-cort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Domolene-HC
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Dricort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Drotic
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	EF corlin
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Efcorbin
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Efcortelan
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Efcortelin
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Eldecort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Eldercort
1103488	S01CB03	Hydrocortisone	11beta-Hydroxycortisone	Epicort
